"1989;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;42;49;62;74"
"1989;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;34;46;64;82"
"1989;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;30;45;66;79;80"
"1989;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;31;37;64;70;78"
"1989;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;32;33;38;49"
"1989;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;38;55;73;74"
"1989;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;30;31;47;51;52"
"1989;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;30;41;52;80"
"1989;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;27;32;55;86"
"1989;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;24;26;37;83"
"1989;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;30;35;40;75;82"
"1989;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;24;31;49;64"
"1989;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;16;72;80;83"
"1989;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;16;22;25;61"
"1989;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;16;50;60;83"
"1989;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;45;48;57;78;90"
"1989;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;28;75;76;81;82"
"1989;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;69;82;84;86"
"1989;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;52;55;65;76"
"1989;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;5;44;78;80"
"1989;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;36;38;42;74"
"1989;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;43;81;85;87"
"1989;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;18;23;50;68;77"
"1989;29;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;21;23;41;46"
"1989;28;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;46;52;80;87"
"1989;27;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;49;54;68;80;84"
"1989;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;21;25;41;50"
"1989;25;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;5;32;72;78"
"1989;24;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;26;52;77;78"
"1989;23;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;15;64;67;69"
"1989;22;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;32;41;44;76;82"
"1989;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;9;26;38;47"
"1989;20;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;15;25;53;86"
"1989;19;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;8;42;60;73"
"1989;18;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;37;47;66;67"
"1989;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;32;35;51;67"
"1989;16;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;13;20;22;36"
"1989;15;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;35;43;59;70"
"1989;14;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;38;47;55;71"
"1989;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;36;39;48;64"
"1989;12;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;8;21;25;33"
"1989;11;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;20;61;78;88"
"1989;10;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;43;47;57;87"
"1989;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;45;56;58;66;86"
"1989;8;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;18;24;43;60;68"
"1989;7;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;15;53;65;73"
"1989;6;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;25;56;59;67"
"1989;5;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;29;31;40;47"
"1989;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;37;59;62;84"
"1989;3;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;55;75;81;87"
"1989;2;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;20;59;60;71"
"1989;1;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;19;27;37;79"
